business_name,segment,city,address,phone,website,yelp_url,yelp_rating,yelp_review_count,google_rating,google_review_count,years_in_business,owner_name,email,social_media,source,status,notes
"Poudre Valley Pest Control","pest control",Loveland,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Windsor,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Greeley,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Rocky Top Total Roofing",roofing,Laporte,"1625 E Stuart St, Fort Collins, CO 80525, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Laporte,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Wellington,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Severance,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Timnath,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Berthoud,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Johnstown,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Poudre Valley Pest Control","pest control",Evans,"413 W Troutman Pkwy, Fort Collins, CO 80526, USA","","","",,,4.9,33,"","","","",google_places,untouched,""
"Sawdust And Stone Builders L.L.C.","general contractor","Fort Collins","806 Foxtail St, Fort Collins, CO 80524, USA","","","",,,4.9,32,"","","","",google_places,untouched,""
"Sawdust And Stone Builders L.L.C.","general contractor",Timnath,"806 Foxtail St, Fort Collins, CO 80524, USA","","","",,,4.9,32,"","","","",google_places,untouched,""
"Avery Electric Inc",electrician,"Fort Collins","2006 E Lincoln Ave, Fort Collins, CO 80524, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"Westers Roofing, Inc.",roofing,Laporte,"8513 S County Rd 13, Fort Collins, CO 80525, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"Westers Roofing, Inc.",roofing,Timnath,"8513 S County Rd 13, Fort Collins, CO 80525, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"Tri County Heating & Cooling",hvac,Berthoud,"5222 W County Rd 6, Berthoud, CO 80513, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"Advanced Rooter Service",plumbing,Johnstown,"461 Territory Ln, Johnstown, CO 80534, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"PBC Professional Building Cleaning, LLC","cleaning service",Johnstown,"3551 Idlewood Lane, Johnstown, CO 80534, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"PBC Professional Building Cleaning, LLC","cleaning service",Milliken,"3551 Idlewood Lane, Johnstown, CO 80534, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"5280 Storm Team",roofing,Firestone,"7493 Hickory Cir, Frederick, CO 80504, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"5280 Storm Team",roofing,Frederick,"7493 Hickory Cir, Frederick, CO 80504, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"Beth Shields | REALTOR | Shields Group Colorado","real estate agent",Frederick,"8115 Raspberry Dr, Frederick, CO 80504, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"5280 Storm Team",roofing,Dacono,"7493 Hickory Cir, Frederick, CO 80504, USA","","","",,,4.9,31,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management","Fort Collins","2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Loveland,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Windsor,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"FIT Northern Colorado",gym,Windsor,"1224 Automation Dr Ste F, Windsor, CO 80550, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Laporte,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Wellington,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Severance,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Timnath,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Johnstown,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Milliken,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"CASA Realty and Property Management","property management",Evans,"2580 E Harmony Rd #201, Fort Collins, CO 80528, USA","","","",,,4.9,30,"","","","",google_places,untouched,""
"Project One Roofing",roofing,Longmont,"1321 Sherman Dr, Longmont, CO 80501, USA","","","",,,4.9,29,"","","","",google_places,untouched,""
"St. Vrain Realty, LLC","real estate agent",Longmont,"752 17th Ave STE 200, Longmont, CO 80501, USA","","","",,,4.9,29,"","","","",google_places,untouched,""
"Johnstown Strength",gym,Johnstown,"22 S Parish Ave, Johnstown, CO 80534, USA","","","",,,4.9,29,"","","","",google_places,untouched,""
"Colorado Cleaning Professionals-Greeley","cleaning service",Greeley,"3527 W 12th St #111, Greeley, CO 80634, USA","","","",,,4.9,28,"","","","",google_places,untouched,""
"Zick Construction & Roofing - Fort Collins",roofing,Wellington,"3226 Mesa Verde St, Fort Collins, CO 80525, USA","","","",,,4.9,27,"","","","",google_places,untouched,""
"Select Roofing Contractors, LLC",roofing,Severance,"912 Smithfield Dr Suite #5, Fort Collins, CO 80524, USA","","","",,,4.9,26,"","","","",google_places,untouched,""
"Select Roofing Contractors, LLC",roofing,Timnath,"912 Smithfield Dr Suite #5, Fort Collins, CO 80524, USA","","","",,,4.9,26,"","","","",google_places,untouched,""
"A to Z Heating & Cooling",hvac,Greeley,"1429 6th Ave, Greeley, CO 80631, USA","","","",,,4.9,24,"","","","",google_places,untouched,""
"A to Z Heating & Cooling",hvac,Evans,"1429 6th Ave, Greeley, CO 80631, USA","","","",,,4.9,24,"","","","",google_places,untouched,""
"Allen Service",hvac,"Fort Collins","101 S Link Ln, Fort Collins, CO 80524, USA","","","",,,4.8,6466,"","","","",google_places,untouched,""
"Allen Service",hvac,Windsor,"101 S Link Ln, Fort Collins, CO 80524, USA","","","",,,4.8,6466,"","","","",google_places,untouched,""
"Allen Service",hvac,Wellington,"101 S Link Ln, Fort Collins, CO 80524, USA","","","",,,4.8,6466,"","","","",google_places,untouched,""
"One Hour Heating & Air Conditioning® of Loveland",hvac,Loveland,"5400 N Garfield Ave, Loveland, CO 80538, USA","","","",,,4.8,2789,"","","","",google_places,untouched,""
"Swan Plumbing Heating & Air Of Loveland",hvac,Loveland,"3838 N Garfield Ave, Loveland, CO 80538, USA","","","",,,4.8,2476,"","","","",google_places,untouched,""
"Swan Plumbing Heating & Air Of Loveland",hvac,"Estes Park","3838 N Garfield Ave, Loveland, CO 80538, USA","","","",,,4.8,2476,"","","","",google_places,untouched,""
"Grease Monkey","auto repair",Windsor,"1640 Main St, Windsor, CO 80550, USA","","","",,,4.8,1604,"","","","",google_places,untouched,""
"IMS Heating & Air, Inc.",hvac,Loveland,"5213 Longs Peak Rd A, Berthoud, CO 80513, USA","","","",,,4.8,1518,"","","","",google_places,untouched,""
"IMS Heating & Air, Inc.",hvac,Longmont,"5213 Longs Peak Rd A, Berthoud, CO 80513, USA","","","",,,4.8,1518,"","","","",google_places,untouched,""
"IMS Heating & Air, Inc.",hvac,Berthoud,"5213 Longs Peak Rd A, Berthoud, CO 80513, USA","","","",,,4.8,1518,"","","","",google_places,untouched,""
"IMS Heating & Air, Inc.",hvac,Johnstown,"5213 Longs Peak Rd A, Berthoud, CO 80513, USA","","","",,,4.8,1518,"","","","",google_places,untouched,""
"IMS Heating & Air, Inc.",hvac,Mead,"5213 Longs Peak Rd A, Berthoud, CO 80513, USA","","","",,,4.8,1518,"","","","",google_places,untouched,""
"Scott's Automotive & Tire Centers of Fort Collins","auto repair","Fort Collins","1900 E Lincoln Ave, Fort Collins, CO 80524, USA","","","",,,4.8,1515,"","","","",google_places,untouched,""
Orkin,"pest control","Fort Collins","2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
Orkin,"pest control",Loveland,"2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
Orkin,"pest control",Windsor,"2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
Orkin,"pest control",Laporte,"2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
Orkin,"pest control",Wellington,"2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
Orkin,"pest control",Severance,"2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
Orkin,"pest control",Timnath,"2415 E Mulberry St Ste 9, Fort Collins, CO 80524, USA","","","",,,4.8,1445,"","","","",google_places,untouched,""
"Brakes Plus","auto repair",Johnstown,"4820 Larimer Pkwy, Johnstown, CO 80534, USA","","","",,,4.8,1408,"","","","",google_places,untouched,""
"McCormick Automotive Center","auto repair","Fort Collins","130 W Horsetooth Rd, Fort Collins, CO 80525, USA","","","",,,4.8,1381,"","","","",google_places,untouched,""
"Plumbline Services",plumbing,Loveland,"395 W 67th St, Loveland, CO 80538, USA","","","",,,4.8,1120,"","","","",google_places,untouched,""
"Blue Valley Heating & Cooling",hvac,Longmont,"1740 Skyway Dr UNIT H, Longmont, CO 80504, USA","","","",,,4.8,1118,"","","","",google_places,untouched,""
"Blue Valley Heating & Cooling",hvac,Mead,"1740 Skyway Dr UNIT H, Longmont, CO 80504, USA","","","",,,4.8,1118,"","","","",google_places,untouched,""
"Blue Valley Heating & Cooling",hvac,Firestone,"1740 Skyway Dr UNIT H, Longmont, CO 80504, USA","","","",,,4.8,1118,"","","","",google_places,untouched,""
"Blue Valley Heating & Cooling",hvac,Frederick,"1740 Skyway Dr UNIT H, Longmont, CO 80504, USA","","","",,,4.8,1118,"","","","",google_places,untouched,""
"Blue Valley Heating & Cooling",hvac,Dacono,"1740 Skyway Dr UNIT H, Longmont, CO 80504, USA","","","",,,4.8,1118,"","","","",google_places,untouched,""
"Brakes Plus","auto repair",Firestone,"4555 City Centre Rd, Longmont, CO 80504, USA","","","",,,4.8,1098,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Loveland,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Windsor,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Greeley,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Longmont,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Wellington,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Berthoud,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Johnstown,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Milliken,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Evans,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Mead,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Firestone,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Frederick,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Titus Electrical Services",electrician,Dacono,"341 1st St Unit E10, Mead, CO 80542, USA","","","",,,4.8,1066,"","","","",google_places,untouched,""
"Phil's Pro Auto Service","auto repair",Greeley,"707 12th St, Greeley, CO 80631, USA","","","",,,4.8,965,"","","","",google_places,untouched,""
"BG Automotive","auto repair","Fort Collins","100 Riverside Ave, Fort Collins, CO 80524, USA","","","",,,4.8,890,"","","","",google_places,untouched,""
"BG Automotive","auto repair",Longmont,"659 20th Ave, Longmont, CO 80501, USA","","","",,,4.8,881,"","","","",google_places,untouched,""
"TNT Home Services - Longmont",plumbing,Longmont,"525 3rd Ave, Longmont, CO 80504, USA","","","",,,4.8,864,"","","","",google_places,untouched,""
"TNT Home Services - Longmont",hvac,Berthoud,"525 3rd Ave, Longmont, CO 80504, USA","","","",,,4.8,864,"","","","",google_places,untouched,""
"Christian Brothers Automotive Fort Collins","auto repair","Fort Collins","1500 Academy Ct, Fort Collins, CO 80524, USA","","","",,,4.8,850,"","","","",google_places,untouched,""
"Christian Brothers Automotive Fort Collins","auto repair",Timnath,"1500 Academy Ct, Fort Collins, CO 80524, USA","","","",,,4.8,850,"","","","",google_places,untouched,""
"BG Automotive","auto repair",Loveland,"3216 N Garfield Ave, Loveland, CO 80538, USA","","","",,,4.8,832,"","","","",google_places,untouched,""
"BG Automotive","auto repair",Berthoud,"3216 N Garfield Ave, Loveland, CO 80538, USA","","","",,,4.8,832,"","","","",google_places,untouched,""
"King's Auto Center","auto repair","Fort Collins","1412 E Mulberry St, Fort Collins, CO 80524, USA","","","",,,4.8,775,"","","","",google_places,untouched,""
"Carbon Valley Heating and Air",hvac,Mead,"810 1st Street, Firestone, CO 80520, USA","","","",,,4.8,712,"","","","",google_places,untouched,""
"Carbon Valley Heating and Air",hvac,Firestone,"810 1st Street, Firestone, CO 80520, USA","","","",,,4.8,712,"","","","",google_places,untouched,""
"Carbon Valley Heating and Air",hvac,Frederick,"810 1st Street, Firestone, CO 80520, USA","","","",,,4.8,712,"","","","",google_places,untouched,""
"Carbon Valley Heating and Air",hvac,Dacono,"810 1st Street, Firestone, CO 80520, USA","","","",,,4.8,712,"","","","",google_places,untouched,""
MaidPro,"cleaning service",Frederick,"1713 Rosemont Ave suite b, Frederick, MD 21702, USA","","","",,,4.8,638,"","","","",google_places,untouched,""
"Burke Cleaners","cleaning service",Loveland,"3155 N Garfield Ave, Loveland, CO 80538, USA","","","",,,4.8,637,"","","","",google_places,untouched,""
"DNI Heating, AC, Refrigeration, Plumbing & Electrical",hvac,Mead,"14196 Co Rd 7, Mead, CO 80542, USA","","","",,,4.8,632,"","","","",google_places,untouched,""
"DNI Heating, AC, Refrigeration, Plumbing & Electrical",hvac,Frederick,"14196 Co Rd 7, Mead, CO 80542, USA","","","",,,4.8,632,"","","","",google_places,untouched,""
"DNI Heating, AC, Refrigeration, Plumbing & Electrical",hvac,Dacono,"14196 Co Rd 7, Mead, CO 80542, USA","","","",,,4.8,632,"","","","",google_places,untouched,""
"Manny's Quality Plumbing Heating & Air",plumbing,Greeley,"312 12th St, Greeley, CO 80631, USA","","","",,,4.8,566,"","","","",google_places,untouched,""
"Manny's Quality Plumbing Heating & Air",plumbing,Milliken,"312 12th St, Greeley, CO 80631, USA","","","",,,4.8,566,"","","","",google_places,untouched,""
"Manny's Quality Plumbing Heating & Air",plumbing,Evans,"312 12th St, Greeley, CO 80631, USA","","","",,,4.8,566,"","","","",google_places,untouched,""
"DeBey's Auto Service","auto repair",Greeley,"2315 W 10th St, Greeley, CO 80634, USA","","","",,,4.8,538,"","","","",google_places,untouched,""
"DeBey's Auto Service","auto repair",Evans,"2315 W 10th St, Greeley, CO 80634, USA","","","",,,4.8,538,"","","","",google_places,untouched,""
"Metric Motors","auto repair",Loveland,"821 S Lincoln Ave, Loveland, CO 80537, USA","","","",,,4.8,526,"","","","",google_places,untouched,""
"Metric Motors","auto repair",Berthoud,"821 S Lincoln Ave, Loveland, CO 80537, USA","","","",,,4.8,526,"","","","",google_places,untouched,""
"Community Auto","auto repair","Fort Collins","1925 S Timberline Rd s1, Fort Collins, CO 80525, USA","","","",,,4.8,510,"","","","",google_places,untouched,""
"Community Auto","auto repair",Timnath,"1925 S Timberline Rd s1, Fort Collins, CO 80525, USA","","","",,,4.8,510,"","","","",google_places,untouched,""
"Evan's Auto Care - Car and Truck Repair","auto repair",Evans,"3022 Evergreen Pkwy, Evergreen, CO 80439, USA","","","",,,4.8,489,"","","","",google_places,untouched,""
"Prodigy Gym and Fitness",gym,"Fort Collins","1739 S College Ave, Fort Collins, CO 80525, USA","","","",,,4.8,481,"","","","",google_places,untouched,""
"Prodigy Gym and Fitness",gym,Laporte,"1739 S College Ave, Fort Collins, CO 80525, USA","","","",,,4.8,481,"","","","",google_places,untouched,""
"Prodigy Gym and Fitness",gym,Timnath,"1739 S College Ave, Fort Collins, CO 80525, USA","","","",,,4.8,481,"","","","",google_places,untouched,""
"Longmont Climbing Collective",gym,Longmont,"155 Pinnacle St, Longmont, CO 80504, USA","","","",,,4.8,479,"","","","",google_places,untouched,""
"Christian Brothers Automotive Berthoud","auto repair",Berthoud,"1161 Mountain Ave, Berthoud, CO 80513, USA","","","",,,4.8,458,"","","","",google_places,untouched,""
"Air Solutions Heating & Air Conditioning, LLC",hvac,Greeley,"2002 1st Ave, Greeley, CO 80631, USA","","","",,,4.8,447,"","","","",google_places,untouched,""
"Air Solutions Heating & Air Conditioning, LLC",hvac,Evans,"2002 1st Ave, Greeley, CO 80631, USA","","","",,,4.8,447,"","","","",google_places,untouched,""
SavATree,landscaping,Firestone,"4104 Sable Ave, Firestone, CO 80504, USA","","","",,,4.8,423,"","","","",google_places,untouched,""
"Bee Smart Pest Control","pest control",Dacono,"16102 Olive St, Brighton, CO 80602, USA","","","",,,4.8,416,"","","","",google_places,untouched,""
"Top-Notch Plumbing, Heating & Air",plumbing,Greeley,"3005 W 29th St D, Greeley, CO 80631, USA","","","",,,4.8,400,"","","","",google_places,untouched,""
"Top-Notch Plumbing, Heating & Air",plumbing,Johnstown,"3005 W 29th St D, Greeley, CO 80631, USA","","","",,,4.8,400,"","","","",google_places,untouched,""
"Top-Notch Plumbing, Heating & Air",plumbing,Milliken,"3005 W 29th St D, Greeley, CO 80631, USA","","","",,,4.8,400,"","","","",google_places,untouched,""
"Top-Notch Plumbing, Heating & Air",plumbing,Evans,"3005 W 29th St D, Greeley, CO 80631, USA","","","",,,4.8,400,"","","","",google_places,untouched,""
"All Tech Automotive West","auto repair","Fort Collins","1007 Centre Ave, Fort Collins, CO 80526, USA","","","",,,4.8,392,"","","","",google_places,untouched,""
"All Tech Automotive West","auto repair",Timnath,"1007 Centre Ave, Fort Collins, CO 80526, USA","","","",,,4.8,392,"","","","",google_places,untouched,""
"Pride Roofing and Construction",roofing,Loveland,"680 E Eisenhower Blvd, Loveland, CO 80537, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Affordable Home Services",hvac,Windsor,"710 Triumph Dr Unit 100, Windsor, CO 80550, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Affordable Home Services",hvac,Greeley,"710 Triumph Dr Unit 100, Windsor, CO 80550, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Affordable Home Services",hvac,Severance,"710 Triumph Dr Unit 100, Windsor, CO 80550, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Pride Roofing and Construction",roofing,Berthoud,"680 E Eisenhower Blvd, Loveland, CO 80537, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Affordable Home Services",hvac,Johnstown,"710 Triumph Dr Unit 100, Windsor, CO 80550, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Pride Roofing and Construction",roofing,Johnstown,"680 E Eisenhower Blvd, Loveland, CO 80537, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"Affordable Home Services",hvac,Evans,"710 Triumph Dr Unit 100, Windsor, CO 80550, USA","","","",,,4.8,375,"","","","",google_places,untouched,""
"B-Town Automotive","auto repair",Berthoud,"912 N 2nd St, Berthoud, CO 80513, USA","","","",,,4.8,372,"","","","",google_places,untouched,""
"B-Town Automotive","auto repair",Johnstown,"912 N 2nd St, Berthoud, CO 80513, USA","","","",,,4.8,372,"","","","",google_places,untouched,""
"All Terrain Landscaping - Fort Collins",irrigation,"Fort Collins","213 Smokey St, Fort Collins, CO 80525, USA","","","",,,4.8,340,"","","","",google_places,untouched,""
"All Terrain Landscaping - Fort Collins",landscaping,Loveland,"213 Smokey St, Fort Collins, CO 80525, USA","","","",,,4.8,340,"","","","",google_places,untouched,""
"All Terrain Landscaping - Fort Collins",landscaping,Laporte,"213 Smokey St, Fort Collins, CO 80525, USA","","","",,,4.8,340,"","","","",google_places,untouched,""
"All Terrain Landscaping - Fort Collins",landscaping,Timnath,"213 Smokey St, Fort Collins, CO 80525, USA","","","",,,4.8,340,"","","","",google_places,untouched,""
"Trust Auto and Diesel","auto repair",Windsor,"445 1st St, Severance, CO 80546, USA","","","",,,4.8,331,"","","","",google_places,untouched,""
"Trust Auto and Diesel","auto repair",Wellington,"445 1st St, Severance, CO 80546, USA","","","",,,4.8,331,"","","","",google_places,untouched,""
"Trust Auto and Diesel","auto repair",Severance,"445 1st St, Severance, CO 80546, USA","","","",,,4.8,331,"","","","",google_places,untouched,""
"JT Plumbing Heating & Air",hvac,"Fort Collins","1833 E Harmony Rd, Fort Collins, CO 80528, USA","","","",,,4.8,323,"","","","",google_places,untouched,""
"JT Plumbing Heating & Air",plumbing,Wellington,"1833 E Harmony Rd, Fort Collins, CO 80528, USA","","","",,,4.8,323,"","","","",google_places,untouched,""
"JT Plumbing Heating & Air",plumbing,Timnath,"1833 E Harmony Rd, Fort Collins, CO 80528, USA","","","",,,4.8,323,"","","","",google_places,untouched,""
"Caliber Collision","auto repair",Frederick,"3310 Ideal Dr, Frederick, CO 80516, USA","","","",,,4.8,315,"","","","",google_places,untouched,""
"Buck & Doe Auto","auto repair",Greeley,"2211 28th St, Greeley, CO 80631, USA","","","",,,4.8,313,"","","","",google_places,untouched,""
"Buck & Doe Auto","auto repair",Evans,"2211 28th St, Greeley, CO 80631, USA","","","",,,4.8,313,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management","Fort Collins","1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Loveland,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Windsor,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Greeley,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Wellington,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Severance,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Berthoud,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Johnstown,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Milliken,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"Real Property Management Colorado","property management",Mead,"1635 Foxtrail Dr Unit 225, Loveland, CO 80538, USA","","","",,,4.8,292,"","","","",google_places,untouched,""
"ALIVE by Raintree 24/7 Gym",gym,"Fort Collins","932 W Drake Rd, Fort Collins, CO 80526, USA","","","",,,4.8,290,"","","","",google_places,untouched,""
"ALIVE by Raintree 24/7 Gym",gym,Laporte,"932 W Drake Rd, Fort Collins, CO 80526, USA","","","",,,4.8,290,"","","","",google_places,untouched,""
"ALIVE by Raintree 24/7 Gym",gym,Timnath,"932 W Drake Rd, Fort Collins, CO 80526, USA","","","",,,4.8,290,"","","","",google_places,untouched,""
"Lion Rooter & Sewer",plumbing,Greeley,"3400 W 16th St Bldg 5, Greeley, CO 80634, USA","","","",,,4.8,288,"","","","",google_places,untouched,""
"Mountain Village at Lake Estes","property management","Estes Park","1700 Colorado Peaks Dr, Estes Park, CO 80517, USA","","","",,,4.8,266,"","","","",google_places,untouched,""
"Primary Heating and Cooling",hvac,"Fort Collins","3121 Kintzley Ct Unit F, Laporte, CO 80535, USA","","","",,,4.8,256,"","","","",google_places,untouched,""
"Primary Heating and Cooling",hvac,Laporte,"3121 Kintzley Ct Unit F, Laporte, CO 80535, USA","","","",,,4.8,256,"","","","",google_places,untouched,""
"Primary Heating and Cooling",hvac,Firestone,"3121 Kintzley Ct Unit F, Laporte, CO 80535, USA","","","",,,4.8,256,"","","","",google_places,untouched,""
"Christian Brothers Automotive Longmont","auto repair",Longmont,"110 E Ken Pratt Blvd, Longmont, CO 80501, USA","","","",,,4.8,252,"","","","",google_places,untouched,""
"Bone Dry Roofing",roofing,"Fort Collins","1301 E Mulberry St, Fort Collins, CO 80524, USA","","","",,,4.8,251,"","","","",google_places,untouched,""
"Bone Dry Roofing",roofing,Laporte,"1301 E Mulberry St, Fort Collins, CO 80524, USA","","","",,,4.8,251,"","","","",google_places,untouched,""
Kellison,"property management",Loveland,"1113 Cleveland Ave, Loveland, CO 80537, USA","","","",,,4.8,233,"","","","",google_places,untouched,""
Kellison,"property management",Milliken,"1113 Cleveland Ave, Loveland, CO 80537, USA","","","",,,4.8,233,"","","","",google_places,untouched,""
AutoSport,"auto repair",Longmont,"1333 Sherman Dr, Longmont, CO 80501, USA","","","",,,4.8,221,"","","","",google_places,untouched,""
"Fitness1 - Open 24/7",gym,Wellington,"8017 First St, Wellington, CO 80549, USA","","","",,,4.8,220,"","","","",google_places,untouched,""
"Scott's Roofing",roofing,Firestone,"211 N Public Rd #100, Lafayette, CO 80026, USA","","","",,,4.8,218,"","","","",google_places,untouched,""
"Schroeder Roofing",roofing,Loveland,"832 W Eisenhower Blvd, Loveland, CO 80537, USA","","","",,,4.8,201,"","","","",google_places,untouched,""
"Schroeder Roofing",roofing,Berthoud,"832 W Eisenhower Blvd, Loveland, CO 80537, USA","","","",,,4.8,201,"","","","",google_places,untouched,""
